Distance_(microns),Gray_Value
0.000000,6
0.024084,0
0.048168,0
0.072252,0
0.096336,0
0.120420,0
0.144504,6
0.168588,3
0.192672,21
0.216756,29
0.240840,65
0.264924,96
0.289008,184
0.313092,162
0.337177,162
0.361261,112
0.385345,37
0.409429,24
0.433513,9
0.457597,2
0.481681,3
0.505765,0
0.529849,3
0.553933,0
0.578017,0
0.602101,0
0.626185,0
0.650269,0
0.674353,0
