Distance_(microns),Gray_Value
0.000000,3.000
0.024084,16.045
0.048168,6.000
0.072252,16.773
0.096336,23.273
0.120420,56.773
0.144504,59.273
0.168588,129.682
0.192672,167.091
0.216756,190.773
0.240840,133.545
0.264924,95.500
0.289008,22.727
0.313092,18.136
0.337177,10.545
0.361261,9.955
0.385345,2.182
0.409429,6.955
0.433513,5.455
0.457597,8.591
0.481681,5.727
0.505765,0.000
0.529849,3.000
