Distance_(microns),Gray_Value
0.000000,0.000
0.024084,0.000
0.048168,0.000
0.072252,0.000
0.096336,0.000
0.120420,0.000
0.144504,0.000
0.168588,8.069
0.192672,9.621
0.216756,8.069
0.240840,43.931
0.264924,90.103
0.289008,199.103
0.313092,223.414
0.337177,251.621
0.361261,215.897
0.385345,154.793
0.409429,56.172
0.433513,28.517
0.457597,32.241
0.481681,6.138
0.505765,2.172
0.529849,0.724
0.553933,5.828
0.578017,2.483
0.602101,3.000
0.626185,0.000
0.650269,5.069
0.674353,0.000
0.698437,0.000
